eventID,trackID,parentID,particle,time_ns,x_mm,y_mm,z_mm,energy_MeV,edep_MeV,
0,243,63,Ir192[104.77600],0.810608,-15.771,5.56421,46.4503,0,ionIoni,0.172358
0,242,63,neutron,1.59376,4.03625,12.1584,40,4.09534,Transportation,0
0,242,63,neutron,5.38806,100,44.1066,8.74896,4.09534,Transportation,0
0,242,63,neutron,6.17883,120,50.765,2.23587,4.09534,Transportation,0
0,62,1,neutron,1.12913,8.19623,3.24977,57.4206,0,neutronInelastic,0
0,273,62,gamma,3.49921,8.25694,3.20645,57.4615,0,phot,0.076115
0,274,273,e-,3.49921,8.25681,3.2062,57.4618,0,eIoni,0.0593449
0,272,62,gamma,1.94304,7.93264,3.44869,57.3278,0,phot,0.013422
0,275,272,e-,1.94304,7.93266,3.44845,57.3277,0,eIoni,0.0426982
0,271,62,gamma,1.13038,8.28392,2.93148,57.2473,0,phot,0.013422
0,276,271,e-,1.13039,8.28627,2.92989,57.2476,0,eIoni,0.203355
0,270,62,gamma,1.146,9.60308,0.00190896,53.8081,0.172567,compt,0
0,270,62,gamma,1.14763,9.70325,0.344006,54.1416,0,phot,0.076115
0,278,270,e-,1.14764,9.70412,0.344235,54.1417,0,eIoni,0.0964518
0,277,270,e-,1.14603,9.60387,-0.00155689,53.8043,0,eIoni,0.300499
0,269,62,gamma,1.12928,8.15592,3.23032,57.4172,0,phot,0.011219
0,279,269,e-,1.12928,8.15594,3.23029,57.4171,0,eIoni,0.0230239
0,268,62,neutron,2.62536,15.2681,1.22206,40,0.836061,Transportation,0
0,268,62,neutron,18.9441,92.3985,-20.8934,-150,0.836061,Transportation,0
0,268,62,neutron,21.5208,104.577,-24.3853,-180,0.836061,Transportation,0
0,267,62,neutron,4.19056,37.18,38.094,87.9878,0,neutronInelastic,0
0,284,267,gamma,4.19277,37.6907,37.7958,87.6892,0,phot,0.076115
0,285,284,e-,4.19281,37.7003,37.7916,87.6863,0,eIoni,0.499543
0,283,267,gamma,4.20775,37.5876,33.5759,90.4345,0,conv,0
0,287,283,e+,4.20778,37.586,33.5705,90.4329,0,eIoni,0.255362
0,287,283,e+,4.20778,37.586,33.5705,90.4329,0,annihil,0
0,289,287,gamma,4.30869,38.4843,36.787,91.7115,0.495948,compt,0
0,289,287,gamma,4.32257,39.6977,40,94.0607,0.495948,Transportation,0
0,289,287,gamma,4.58176,62.3554,100,137.93,0.495948,Transportation,0
0,289,287,gamma,4.66816,69.908,120,152.553,0.495948,Transportation,0
0,290,289,e-,4.30869,38.4843,36.787,91.7114,0,eIoni,0.015051
0,288,287,gamma,4.32677,35.3258,25.4773,87.2158,0,phot,0.076115
0,291,288,e-,4.32681,35.3214,25.4707,87.2116,0,eIoni,0.434884
0,286,283,e-,4.20778,37.5884,33.57,90.4383,0,eIoni,0.372185
0,282,267,gamma,4.22482,40.2124,28.3359,86.9523,1.63555,compt,0
0,282,267,gamma,4.27242,46.5664,15.8255,89.5494,1.06111,compt,0
0,282,267,gamma,4.3006,46.7099,8.8941,94.3773,0.505993,compt,0
0,282,267,gamma,4.33218,45.1357,0.529654,90.2301,0.194349,compt,0
0,282,267,gamma,4.33597,44.9067,1.56759,89.8297,0,phot,0.076115
0,296,282,e-,4.33597,44.9068,1.56861,89.8304,0,eIoni,0.118234
0,295,282,e-,4.3322,45.1353,0.524392,90.2288,0,eIoni,0.311644
0,294,282,e-,4.30064,46.7113,8.88833,94.3886,0,eIoni,0.555119
0,293,282,e-,4.27247,46.5763,15.8176,89.5451,0,eIoni,0.574441
0,292,282,e-,4.22484,40.2111,28.3318,86.9477,0,eIoni,0.341304
0,281,267,gamma,4.19129,37.3085,38.2553,88.0678,0.270776,compt,0
0,281,267,gamma,4.19132,37.3007,38.2524,88.069,0,phot,0.076115
0,298,281,e-,4.19134,37.2983,38.2525,88.0703,0,eIoni,0.194661
0,297,281,e-,4.19159,37.3635,38.3188,88.0971,2.85563,eBrem,0.254271
0,297,281,e-,4.19163,37.3704,38.3139,88.103,2.49975,eBrem,0.0328275
0,297,281,e-,4.19203,37.4513,38.2629,88.1753,0,eIoni,2.49975
0,299,297,gamma,4.20694,39.661,35.4118,90.8241,0,phot,0.076115
0,300,299,e-,4.20696,39.6591,35.4099,90.8268,0,eIoni,0.246936
0,280,267,Ir194[147.07300],4.19056,37.18,38.094,87.9878,0,ionIoni,0.00817625
0,266,62,Ir190[36.15400],3.49892,8.19623,3.24977,57.4206,0,ionIoni,0.0473787
0,61,1,neutron,0.988855,-21.6885,-4.98329,50.1489,14.8765,hadElastic,0.00401955
0,61,1,neutron,2.02483,-69.5027,-16.9914,73.6671,0,neutronInelastic,0
0,310,61,gamma,2.02485,-69.4999,-16.9943,73.6663,0,phot,0.012828
0,311,310,e-,2.02485,-69.4999,-16.9943,73.6662,0,eIoni,0.00961465
0,309,61,gamma,2.02668,-69.8551,-17.4147,73.7334,0.244555,Rayl,0
0,309,61,gamma,2.02789,-70.0113,-17.6826,73.9177,0,phot,0.076115
0,312,309,e-,2.0279,-70.012,-17.6834,73.9195,0,eIoni,0.16844
0,308,61,gamma,2.04875,-64.7593,-13.6147,69.483,0.237155,compt,0
0,308,61,gamma,2.05067,-65.0328,-14.0649,69.2532,0,phot,0.076115
0,314,308,e-,2.05068,-65.0341,-14.0658,69.252,0,eIoni,0.16104
0,313,308,e-,2.04879,-64.7521,-13.6082,69.479,0,eIoni,0.488367
0,307,61,gamma,2.02698,-69.9667,-16.5561,73.7655,0,phot,0.013422
0,315,307,e-,2.02698,-69.9664,-16.5563,73.7655,0,eIoni,0.0563318
0,306,61,gamma,2.06165,-67.8435,-13.0137,63.5048,0.233056,compt,0
0,306,61,gamma,2.06422,-67.668,-13.4186,64.1358,0,phot,0.076115
0,317,306,e-,2.06423,-67.6684,-13.4197,64.1373,0,eIoni,0.156941
0,316,306,e-,2.06186,-67.8371,-12.9911,63.4505,0.0617788,eBrem,1.22591
0,316,306,e-,2.06186,-67.8369,-12.9908,63.4507,0,eIoni,0.0617788
0,318,316,gamma,2.06373,-67.7533,-12.5072,63.7201,0,phot,0.076115
0,319,318,e-,2.06374,-67.7536,-12.5049,63.7219,0,eIoni,0.208978
0,305,61,gamma,2.04819,-75,-14.2159,77.0021,1.34287,Transportation,0
0,305,61,gamma,2.15443,-100,-1.59409,92.1688,1.34287,Transportation,0
0,305,61,gamma,2.23942,-120,8.50339,104.302,1.34287,Transportation,0
0,304,61,gamma,2.02813,-68.7857,-16.4905,73.2067,0,phot,0.013422
0,320,304,e-,2.02814,-68.7847,-16.4923,73.2062,0,eIoni,0.164144
0,303,61,neutron,2.89351,-56.2857,-19.1558,68.0473,0,neutronInelastic,0
0,329,303,gamma,2.89663,-56.2443,-18.4509,67.4341,0.148942,Rayl,0
0,329,303,gamma,2.89836,-56.2644,-18.0417,67.1163,0,phot,0.076115
0,330,329,e-,2.89836,-56.2645,-18.0415,67.1157,0,eIoni,0.0728274
0,328,303,gamma,2.89353,-56.2873,-19.1536,68.0442,0,phot,0.013422
0,331,328,e-,2.89353,-56.2873,-19.1535,68.0442,0,eIoni,0.0223315
0,327,303,gamma,2.89459,-56.4406,-19.2299,68.3216,0,phot,0.002044
0,332,327,e-,2.89459,-56.4409,-19.2304,68.3217,0,eIoni,0.0674128
0,326,303,gamma,2.89362,-56.2545,-19.1507,68.0405,0,phot,0.013422
0,333,326,e-,2.89362,-56.2544,-19.1507,68.0404,0,eIoni,0.0290592
0,325,303,gamma,2.89431,-56.3559,-19.041,67.8497,0,phot,0.076115
0,334,325,e-,2.89432,-56.3549,-19.0415,67.8481,0,eIoni,0.162153
0,324,303,gamma,2.89356,-56.285,-19.1503,68.0622,0,phot,0.076115
0,335,324,e-,2.89357,-56.285,-19.1504,68.0624,0,eIoni,0.0453922
0,323,303,gamma,2.98175,-61.3374,-32.5056,45.7757,0.444892,compt,0
0,323,303,gamma,2.99177,-58.4287,-33.2215,45.5401,0.35997,compt,0
0,323,303,gamma,3.002,-56.7458,-35.2547,43.9776,0,phot,0.076115
0,338,323,e-,3.00202,-56.7442,-35.2591,43.9772,0,eIoni,0.283855
0,337,323,e-,2.99178,-58.4281,-33.2212,45.5404,0,eIoni,0.0849216
0,336,323,e-,2.98227,-61.3864,-32.5786,45.6474,0,eIoni,2.96169
0,322,303,gamma,2.9085,-58.7379,-18.3371,71.7233,2.77686,compt,0
0,322,303,gamma,2.96462,-64.1937,-12.9934,86.7131,0,conv,0
0,341,322,e+,2.96484,-64.2171,-12.972,86.7696,0.690357,eBrem,0.633567
0,341,322,e+,2.96494,-64.194,-12.9618,86.7738,0,eIoni,0.690357
0,341,322,e+,2.96494,-64.194,-12.9618,86.7738,0,annihil,0
0,343,341,gamma,3.27505,-66.8257,-6.94528,82.0309,0.270458,compt,0
0,343,341,gamma,3.27586,-66.651,-6.96557,81.8622,0,phot,0.076115
0,345,343,e-,3.27587,-66.6489,-6.96673,81.8611,0,eIoni,0.194343
0,344,343,e-,3.27506,-66.8281,-6.9426,82.0302,0,eIoni,0.240541
0,342,341,gamma,3.24941,-64.0589,-13.2705,87.0172,0,phot,0.076115
0,346,342,e-,3.24945,-64.0515,-13.2751,87.0158,0,eIoni,0.434884
0,340,322,e-,2.96464,-64.1875,-12.9957,86.7153,0.29832,eBrem,0.0177642
0,340,322,e-,2.96467,-64.185,-12.9988,86.7184,0,eIoni,0.29832
0,347,340,gamma,2.96471,-64.1792,-13.0019,86.732,0,phot,0.076115
0,348,347,e-,2.96471,-64.179,-13.002,86.7319,0,eIoni,0.0387416
0,339,322,e-,2.90855,-58.7495,-18.3401,71.7275,0.526574,eBrem,0.0505661
0,339,322,e-,2.90859,-58.7559,-18.3496,71.7301,0,eIoni,0.526574
0,349,339,gamma,2.90905,-58.8381,-18.3828,71.843,0,phot,0.011219
0,350,349,e-,2.90906,-58.8388,-18.3826,71.8433,0,eIoni,0.0950017
0,321,303,Ir194,2.89351,-56.2857,-19.1558,68.0473,0,ionIoni,0.00827598
0,302,61,neutron,2.06874,-69.6063,-17.0397,73.1208,0,neutronInelastic,0
0,355,302,gamma,2.07024,-69.7302,-16.6207,73.2319,0,phot,0.076115
0,356,355,e-,2.07025,-69.7302,-16.6205,73.2317,0,eIoni,0.0477206
0,354,302,gamma,2.14002,-70.6799,4.2951,72.5909,1.84359,compt,0
0,354,302,gamma,2.2084,-74.7738,22.9012,65.0162,0.344917,compt,0
0,354,302,gamma,2.21198,-74.0393,22.5392,64.3233,0.224487,compt,0
0,354,302,gamma,2.21284,-73.8605,22.7235,64.3349,0,phot,0.076115
0,360,354,e-,2.21285,-73.859,22.7243,64.3346,0,eIoni,0.148372
0,359,354,e-,2.21199,-74.039,22.5382,64.3225,0,eIoni,0.12043
0,358,354,e-,2.20858,-74.7263,22.9506,64.9273,1.2087,msc,0.289977
0,358,354,e-,2.20872,-74.6942,22.9554,64.9506,0,eIoni,1.2087
0,357,354,e-,2.14008,-70.676,4.30859,72.6007,0,eIoni,0.680108
0,353,302,gamma,2.09326,-67.8408,-9.9917,72.0077,1.05303,compt,0
0,353,302,gamma,2.11224,-67.4928,-4.73917,74.1703,0.395936,compt,0
0,353,302,gamma,2.1149,-67.9417,-4.32995,73.6562,0.37855,compt,0
0,353,302,gamma,2.12013,-69.0131,-4.0221,72.554,0.169085,compt,0
0,353,302,gamma,2.12017,-69.002,-4.01543,72.5581,0,phot,0.076115
0,365,353,e-,2.12018,-69.0021,-4.01464,72.5583,0,eIoni,0.0929701
0,364,353,e-,2.12014,-69.0155,-4.02215,72.5522,0,eIoni,0.209465
0,363,353,e-,2.1149,-67.9417,-4.32989,73.6562,0,eIoni,0.0173864
0,362,353,e-,2.1123,-67.4884,-4.72724,74.1804,0,eIoni,0.65709
0,361,353,e-,2.0933,-67.8369,-9.98505,71.9996,0,eIoni,0.507808
0,352,302,gamma,2.08704,-64.7937,-16.557,70.5298,2.30236,compt,0
0,352,302,gamma,2.10185,-60.9698,-15.2743,68.6736,0.795512,compt,0
0,352,302,gamma,2.11901,-59.8502,-10.4885,67.1557,0,phot,0.076115
0,368,352,e-,2.11903,-59.8497,-10.4846,67.1569,0.246532,eBrem,0.00533208
0,368,352,e-,2.11904,-59.8472,-10.4818,67.1575,0,eIoni,0.246532
0,369,368,gamma,2.12377,-60.0405,-9.43064,68.0913,0,phot,0.076115
0,370,369,e-,2.1238,-60.0443,-9.42403,68.0914,0,eIoni,0.391417
0,367,352,e-,2.10204,-60.9183,-15.2765,68.6529,0,eIoni,1.50685
0,366,352,e-,2.08706,-64.7919,-16.56,70.5281,0,eIoni,0.250465
0,351,302,Ir194[147.07300],2.06874,-69.6063,-17.0397,73.1208,0,ionIoni,0.00434182
0,301,61,Ir190,2.02484,-69.5027,-16.9914,73.6671,0,ionIoni,0.150913
0,60,1,neutron,1.96814,-46.0402,-5.24533,41.8333,0,neutronInelastic,0
0,379,60,gamma,2.06853,-46.1635,-5.11102,41.3759,0,phot,0.076115
0,380,379,e-,2.06853,-46.1634,-5.11131,41.3755,0,eIoni,0.0628065
0,378,60,gamma,2.02004,-44.848,-6.72274,43.7049,0,phot,0.076115
0,381,378,e-,2.02005,-44.8479,-6.7241,43.7058,0,eIoni,0.142715
0,377,60,gamma,1.98982,-46.4941,-4.0316,40.5347,0.392545,compt,0
0,377,60,gamma,1.99768,-46.2071,-1.71886,40.1941,0,phot,0.076115
0,383,377,e-,1.9977,-46.2092,-1.7137,40.1945,0,eIoni,0.31643
0,382,377,e-,1.98983,-46.4946,-4.03177,40.5338,0,eIoni,0.106643
0,376,60,gamma,1.97863,-45.1774,-8.20412,42.4633,0.523007,compt,0
0,376,60,gamma,1.98488,-44.1099,-9.42857,43.3993,0.362169,compt,0
0,376,60,gamma,1.98509,-44.1237,-9.48664,43.4075,0,phot,0.076115
0,386,376,e-,1.98511,-44.1239,-9.49133,43.4066,0,eIoni,0.286054
0,385,376,e-,1.9849,-44.1081,-9.42854,43.4003,0,eIoni,0.160838
0,384,376,e-,1.97864,-45.1777,-8.20463,42.463,0,eIoni,0.0799569
0,375,60,gamma,1.97013,-46.2129,-4.70421,42.013,0,phot,0.076115
0,387,375,e-,1.97014,-46.2139,-4.70247,42.0131,0,eIoni,0.161942
0,374,60,gamma,1.97838,-45.7893,-7.69644,40,0.876227,Transportation,0
0,374,60,gamma,2.36416,-36.3408,-100,-29.0383,0.876227,Transportation,0
0,374,60,gamma,2.44775,-34.2935,-120,-43.9972,0.876227,Transportation,0
0,373,60,gamma,1.99115,-39.5732,-3.17074,40.6194,0,phot,0.003175
0,388,373,e-,1.99125,-39.5461,-3.16392,40.6248,0,eIoni,0.960462
0,372,60,neutron,2.10561,-45.7056,-4.84696,40,1.00614,Transportation,0
0,372,60,neutron,16.3525,-11.0267,36.4394,-150,1.00614,Transportation,0
0,372,60,neutron,18.602,-5.55104,42.9583,-180,1.00614,Transportation,0
0,371,60,Ir193,2.06688,-46.0402,-5.24533,41.8333,0,ionIoni,0.0355698
0,59,1,alpha,0.633413,-7.39942,2.31632,40.3588,0,ionIoni,22.5054
0,58,1,neutron,2.65718,-18.9059,40,79.3933,3.94462,Transportation,0
0,58,1,neutron,5.88578,-37.2602,100,141.685,3.94462,Transportation,0
0,58,1,neutron,6.96198,-43.3783,120,162.45,3.94462,Transportation,0
0,57,1,deuteron,0.635309,-7.36774,2.31907,40.4327,1.85668,hIoni,10.3287
0,57,1,deuteron,0.636014,-7.36906,2.32004,40.4419,0,hIoni,1.85668
0,56,1,neutron,0.666384,-7.32855,1.80285,40,1.74339,Transportation,0
0,56,1,neutron,7.09903,4.01091,-100,-17.1887,1.74339,Transportation,0
0,56,1,neutron,8.36277,6.23864,-120,-28.4238,1.74339,Transportation,0
0,55,1,triton,0.634344,-7.3823,2.31255,40.2598,0,hIoni,8.50793
0,55,1,triton,0.634344,-7.3823,2.31255,40.2598,0,Decay,0
0,54,1,neutron,0.653581,-7.4072,2.05906,40.8977,0,neutronInelastic,0
0,396,54,gamma,0.773783,-7.45633,2.08092,40.7843,0,phot,0.076115
0,397,396,e-,0.773786,-7.45675,2.08083,40.7841,0,eIoni,0.0627559
0,395,54,gamma,0.732713,-7.88795,2.22041,41.1183,0,phot,0.076115
0,398,395,e-,0.732722,-7.88898,2.22146,41.1176,0,eIoni,0.14279
0,394,54,gamma,0.666886,-7.52639,4.85144,41.3937,0,phot,0.076115
0,399,394,e-,0.66692,-7.52262,4.85698,41.399,0,eIoni,0.423151
0,393,54,gamma,0.657682,-6.80205,1.47598,40,0.602653,Transportation,0
0,393,54,gamma,1.3715,98.5148,-100,-116.224,0.602653,Transportation,0
0,393,54,gamma,1.51219,119.272,-120,-147.015,0.602653,Transportation,0
0,392,54,gamma,0.658628,-8.09688,1.05477,40,0.718876,Transportation,0
0,392,54,gamma,1.16655,-77.4944,-100,-50.3254,0.718876,Transportation,0
0,392,54,gamma,1.26708,-91.229,-120,-68.2019,0.718876,Transportation,0
0,391,54,gamma,0.671011,-3.96463,-1.85268,40.5062,0.599375,compt,0
0,391,54,gamma,0.682878,-4.66151,-4.95047,42.1108,0.201568,compt,0
0,391,54,gamma,0.687794,-5.20505,-4.29639,40.9071,0,phot,0.076115
0,402,391,e-,0.687802,-5.2045,-4.29688,40.906,0,eIoni,0.125453
0,401,391,e-,0.68291,-4.66196,-4.95681,42.1153,0,eIoni,0.397807
0,400,391,e-,0.671103,-3.943,-1.86441,40.4987,0,eIoni,0.896789
0,390,54,neutron,0.766755,-6.46053,1.24774,40,0.964671,Transportation,0
0,390,54,neutron,13.4941,100,-89.9915,-60.9493,0.964671,Transportation,0
0,390,54,neutron,15.8851,120,-107.132,-79.9139,0.964671,Transportation,0
0,389,54,Ir193,0.773364,-7.4072,2.05906,40.8977,0,ionIoni,0.0367724
0,53,1,neutron,0.645702,-7.20723,1.82693,40.3084,0,neutronInelastic,0
0,410,53,gamma,0.690468,-7.18999,1.80438,40.3168,0,phot,0.011219
0,411,410,e-,0.690475,-7.19035,1.8032,40.3169,0,eIoni,0.118303
0,409,53,gamma,0.652881,-7.20556,1.99515,40.9918,0,phot,0.013422
0,412,409,e-,0.652909,-7.20387,1.99251,40.9977,0,eIoni,0.359705
0,408,53,gamma,0.651108,-7.41391,3.33272,40.8702,0.245015,compt,0
0,408,53,gamma,0.656256,-7.11006,2.74639,42.2653,0,phot,0.076115
0,414,408,e-,0.656267,-7.1092,2.74483,42.2665,0,eIoni,0.1689
0,413,408,e-,0.651126,-7.4147,3.33666,40.8699,0,eIoni,0.255557
0,407,53,gamma,0.648681,-8.02679,1.6516,40,0.414454,Transportation,0
0,407,53,gamma,0.982985,-100,-18.025,5.38589,0.414454,Transportation,0
0,407,53,gamma,1.05568,-120,-22.3037,-2.14111,0.414454,Transportation,0
0,406,53,gamma,0.66747,-3.08855,-2.20043,43.3749,0.294115,compt,0
0,406,53,gamma,0.669994,-3.15391,-2.69697,42.808,0,phot,0.076115
0,416,406,e-,0.670009,-3.15497,-2.69958,42.8065,0,eIoni,0.218
0,415,406,e-,0.667502,-3.08372,-2.20289,43.3806,0,eIoni,0.400393
0,405,53,gamma,0.646807,-7.17893,1.94395,40,5.27901,Transportation,0
0,405,53,gamma,1.32715,10.2564,74.027,-150,5.27901,Transportation,0
0,405,53,gamma,1.43457,13.0094,85.4085,-180,5.27901,Transportation,0
0,404,53,neutron,2.5075,-14.7723,22.4521,40.4615,0,nCapture,0
0,423,404,Ir192[56.72000],2.5075,-14.7723,22.4521,40.4615,0,ionIoni,0.00443897
0,422,404,gamma,2.5082,-14.8393,22.5599,40.6295,0,phot,0.076115
0,424,422,e-,2.5082,-14.839,22.5597,40.6293,0,eIoni,0.0601194
0,421,404,gamma,2.50983,-15.3204,22.8846,40.4657,0,phot,0.013422
0,425,421,e-,2.50985,-15.3236,22.8886,40.4666,0,eIoni,0.302693
0,420,404,gamma,2.50979,-14.6783,21.9532,40,0.695594,Transportation,0
0,420,404,gamma,3.06919,8.29207,-100,-72.805,0.695594,Transportation,0
0,420,404,gamma,3.16093,12.0592,-120,-91.3048,0.695594,Transportation,0
0,419,404,gamma,2.51069,-15.3922,22.4895,41.1876,0.431832,compt,0
0,419,404,gamma,2.52268,-16.6515,25.8033,41.7854,0.20378,compt,0
0,419,404,gamma,2.52423,-16.5721,25.5953,42.1954,0,phot,0.076115
0,428,419,e-,2.52424,-16.5726,25.5941,42.195,0,eIoni,0.127665
0,427,419,e-,2.52269,-16.6526,25.8064,41.7847,0,eIoni,0.228052
0,426,419,e-,2.51072,-15.3972,22.4852,41.1947,0,eIoni,0.459931
0,418,404,gamma,2.52,-12.0094,20.4354,41.9969,0.875588,compt,0
0,418,404,gamma,2.52002,-12.0073,20.4322,42.0005,0.6669,compt,0
0,418,404,gamma,2.52274,-11.8139,19.6609,42.1762,0.297636,compt,0
0,418,404,gamma,2.52923,-11.9496,19.9623,44.0947,0,phot,0.076115
0,432,418,e-,2.52925,-11.9511,19.9611,44.0973,0,eIoni,0.221521
0,431,418,e-,2.52277,-11.8122,19.6543,42.1747,0,eIoni,0.369264
0,430,418,e-,2.52004,-12.0063,20.4328,42.0032,0,eIoni,0.208688
0,429,418,e-,2.52002,-12.0071,20.4352,41.996,0,eIoni,0.184568
0,417,404,gamma,2.50959,-14.4118,22.2273,40,3.76579,Transportation,0
0,417,404,gamma,3.17359,100,-49.1138,-106.447,3.76579,Transportation,0
0,417,404,gamma,3.28967,120,-61.5847,-132.047,3.76579,Transportation,0
0,403,53,Ir191,0.69037,-7.20723,1.82693,40.3084,0,ionIoni,0.0746477
0,52,1,triton,0.636121,-7.50392,2.30731,40.3916,4.45938,hIoni,11.6733
0,52,1,triton,0.637702,-7.52215,2.30295,40.4106,0,hIoni,4.45938
0,52,1,triton,0.637702,-7.52215,2.30295,40.4106,0,Decay,0
0,51,1,I120[25.07000],0.63204,-7.38854,2.35482,40.3107,0,ionIoni,5.56555
0,50,1,neutron,0.663864,-8.39602,2.40311,43.2645,52.7412,hadElastic,0.00221152
0,50,1,neutron,0.708024,-10.0004,2.18983,47.2036,0,neutronInelastic,0
0,446,50,gamma,0.708464,-10.0107,2.08159,47.278,0.164448,Rayl,0
0,446,50,gamma,0.70852,-10.0111,2.07064,47.291,0,phot,0.076115
0,447,446,e-,0.708525,-10.0115,2.07007,47.2913,0,eIoni,0.088333
0,445,50,gamma,0.712596,-11.3627,2.31661,47.2869,0,phot,0.076115
0,448,445,e-,0.712614,-11.3659,2.31874,47.2865,0,eIoni,0.249029
0,444,50,gamma,0.711663,-10.2895,2.56276,48.1871,0.386054,compt,0
0,444,50,gamma,0.716021,-11.1437,3.37303,48.7534,0.365099,compt,0
0,444,50,gamma,0.717865,-11.3192,3.81823,49.0302,0.316713,compt,0
0,444,50,gamma,0.722862,-11.4774,5.30182,48.8958,0,phot,0.003175
0,452,444,e-,0.722885,-11.4804,5.30481,48.8993,0,eIoni,0.313538
0,451,444,e-,0.717867,-11.3193,3.81821,49.0305,0,eIoni,0.0483857
0,450,444,e-,0.716022,-11.1438,3.37299,48.7534,0,eIoni,0.0209554
0,449,444,e-,0.711667,-10.2892,2.56258,48.1877,0,eIoni,0.0786003
0,443,50,gamma,0.723115,-5.48683,2.29835,47.4929,0,phot,0.076115
0,453,443,e-,0.723158,-5.47615,2.29815,47.4898,0,eIoni,0.506413
0,442,50,gamma,0.791265,-21.4778,21.5181,58.0407,0.412964,compt,0
0,442,50,gamma,0.792978,-21.6509,21.3758,58.5026,0.275552,compt,0
0,442,50,gamma,0.796103,-22.2106,20.6258,58.4604,0,phot,0.012828
0,456,442,e-,0.796121,-22.209,20.6225,58.4584,0,eIoni,0.262724
0,455,442,e-,0.792986,-21.6508,21.3763,58.5041,0,eIoni,0.137412
0,454,442,e-,0.791306,-21.4811,21.528,58.0409,0,eIoni,0.485843
0,441,50,gamma,0.778779,7.64877,12.9236,52.0233,2.93905,compt,0
0,441,50,gamma,0.796576,12.0133,15.4665,53.7413,0,conv,0
0,459,441,e+,0.79679,12.0429,15.4809,53.7931,0,eIoni,1.26415
0,459,441,e+,0.79679,12.0429,15.4809,53.7931,0,annihil,0
0,461,459,gamma,0.873038,12.4193,15.1123,54.1154,0.269806,compt,0
0,461,459,gamma,0.880261,10.8809,13.7449,54.788,0,phot,0.076115
0,463,461,e-,0.880273,10.8798,13.7425,54.7879,0,eIoni,0.193691
0,462,461,e-,0.873054,12.4226,15.1114,54.1167,0,eIoni,0.241193
0,460,459,gamma,0.871143,12.0127,15.5105,53.7672,0,phot,0.076115
0,464,460,e-,0.871179,12.0121,15.5156,53.7599,0,eIoni,0.434884
0,458,441,e-,0.796636,12.0245,15.474,53.7324,0,eIoni,0.652906
0,457,441,e-,0.778784,7.64905,12.9239,52.0227,0,eIoni,0.0874147
0,440,50,gamma,0.714188,-9.93745,3.41351,48.5868,0.676032,compt,0
0,440,50,gamma,0.724665,-11.7017,4.47906,50.9569,0.357487,compt,0
0,440,50,gamma,0.724873,-11.7137,4.43195,50.9961,0.357487,Rayl,0
0,440,50,gamma,0.728714,-11.9967,3.50796,51.6221,0,phot,0.013422
0,467,440,e-,0.72874,-11.9956,3.50389,51.6268,0,eIoni,0.344065
0,466,440,e-,0.724688,-11.7043,4.48334,50.9593,0,eIoni,0.318545
0,465,440,e-,0.714209,-9.93414,3.41683,48.5885,0,eIoni,0.295004
0,439,50,gamma,0.74655,-6.9572,-6.30991,40,4.58322,Transportation,0
0,439,50,gamma,1.17121,26.5872,-100,-39.4029,4.58322,Transportation,0
0,439,50,gamma,1.26186,33.7479,-120,-56.3531,4.58322,Transportation,0
0,438,50,neutron,1.82477,-26.4137,5.34874,40,1.39152,Transportation,0
0,438,50,neutron,6.83151,-100,19.5112,7.70402,1.39152,Transportation,0
0,438,50,neutron,8.19229,-120,23.3604,-1.07371,1.39152,Transportation,0
0,437,50,neutron,1.84233,-13.6667,-11.896,41.0722,0,neutronInelastic,0
0,474,437,gamma,1.84233,-13.6655,-11.8962,41.0736,0,phot,0.011219
0,475,474,e-,1.84233,-13.6655,-11.8962,41.0736,0,eIoni,0.0127466
0,473,437,gamma,1.85057,-13.8105,-10.6878,43.2224,0.461562,compt,0
0,473,437,gamma,1.86681,-13.3544,-10.4627,48.0664,0,phot,0.076115
0,477,473,e-,1.86684,-13.3534,-10.4591,48.0728,0,eIoni,0.385447
0,476,473,e-,1.85057,-13.8106,-10.6874,43.2224,0,eIoni,0.0546879
0,472,437,gamma,1.84853,-15.4135,-12.2121,41.6274,1.1696,compt,0
0,472,437,gamma,1.86251,-19.152,-13.9768,42.3116,0.378403,compt,0
0,472,437,gamma,1.86624,-19.4979,-13.8846,41.2518,0,phot,0.076115
0,480,472,e-,1.86626,-19.4965,-13.8838,41.2469,0,eIoni,0.302288
0,479,472,e-,1.86258,-19.1685,-13.9862,42.3214,0,eIoni,0.791199
0,478,472,e-,1.84854,-15.4142,-12.2111,41.6281,0,eIoni,0.123744
0,471,437,gamma,1.84532,-13.7079,-12.0147,40.1844,0,phot,0.076115
0,481,471,e-,1.84533,-13.7065,-12.0164,40.1834,0,eIoni,0.178523
0,470,437,gamma,1.90242,-16.5361,-18.9246,57.4101,0.42247,compt,0
0,470,437,gamma,1.90821,-14.9541,-18.6,58.0443,0.405475,compt,0
0,470,437,gamma,1.92664,-9.67678,-19.2355,59.5601,0.271878,compt,0
0,470,437,gamma,1.93286,-9.51073,-20.0569,61.2237,0.210188,compt,0
0,470,437,gamma,1.93308,-9.56779,-20.0696,61.2569,0,phot,0.076115
0,486,470,e-,1.93309,-9.56914,-20.0692,61.2574,0,eIoni,0.134073
0,485,470,e-,1.93286,-9.51038,-20.057,61.224,0,eIoni,0.0616906
0,484,470,e-,1.92665,-9.67539,-19.2352,59.5596,0,eIoni,0.133597
